,year,month,intent,police,sex,age,race,hispanic,place,education,0
94637,2014,10,Suicide,0,M,66,White,100,Other unspecified,HS/GED,
94638,2014,10,Suicide,0,F,18,White,100,Other unspecified,Some college,
94639,2014,10,Homicide,0,M,24,Black,100,Other specified,Less than HS,
94640,2014,10,Homicide,0,M,28,Black,100,Street,HS/GED,
94641,2014,11,Suicide,0,M,41,White,100,Home,Some college,
94642,2014,11,Suicide,0,M,67,White,100,Other unspecified,HS/GED,
94643,2014,10,Suicide,0,M,36,White,100,Other specified,HS/GED,
94644,2014,10,Suicide,0,F,61,White,100,Home,Some college,
94645,2014,10,Suicide,0,M,20,White,100,Other unspecified,Less than HS,
94646,2014,11,Suicide,0,M,39,White,100,Other specified,Some college,
94647,2014,10,Suicide,0,M,84,White,100,Other unspecified,Less than HS,
94648,2014,10,Homicide,0,M,36,Black,100,Street,HS/GED,
94649,2014,10,Suicide,0,M,70,White,100,Home,HS/GED,
94650,2014,10,Accidental,0,M,19,Hispanic,210,Other unspecified,HS/GED,
94651,2014,10,Homicide,0,M,28,White,100,Street,Some college,
94652,2014,9,Homicide,0,M,14,Black,100,Home,Less than HS,
94653,2014,10,Suicide,0,F,79,White,100,Home,Less than HS,
94654,2014,10,Accidental,0,M,56,White,100,Other unspecified,Less than HS,
94655,2014,9,Undetermined,0,M,46,White,100,Other unspecified,Some college,
94656,2014,11,Homicide,0,M,20,Black,100,Other specified,HS/GED,
94657,2014,9,Homicide,0,M,35,Black,100,Home,Less than HS,
94658,2014,11,Suicide,0,M,55,White,100,Other unspecified,HS/GED,
94659,2014,11,Suicide,0,M,19,White,100,Other specified,HS/GED,
94660,2014,11,Suicide,0,M,77,White,100,Home,Some college,
94661,2014,10,Suicide,0,F,51,White,100,Home,HS/GED,
94662,2014,11,Suicide,0,M,39,White,100,Home,HS/GED,
94663,2014,10,Suicide,0,M,49,White,100,Home,NA,
94664,2014,11,Suicide,0,M,56,White,100,Farm,HS/GED,
94665,2014,11,Suicide,0,M,31,White,100,Home,HS/GED,
94666,2014,10,Suicide,0,M,62,White,100,Home,NA,
94667,2014,11,Accidental,0,M,45,White,100,Home,Less than HS,
94668,2014,10,Suicide,0,M,34,White,100,Home,HS/GED,
94669,2014,10,Suicide,0,M,56,White,100,Home,HS/GED,
94670,2014,11,Suicide,0,M,66,White,100,Home,HS/GED,
94671,2014,11,Suicide,0,M,85,White,100,Home,HS/GED,
94672,2014,11,Suicide,0,M,12,White,100,Other specified,Less than HS,
94673,2014,11,Suicide,0,F,45,White,100,Home,Some college,
94674,2014,11,Homicide,0,M,23,Black,100,Street,HS/GED,
94675,2014,10,Homicide,0,M,41,Black,100,Street,Less than HS,
94676,2014,10,Homicide,0,M,60,Black,100,Home,HS/GED,
94677,2014,10,Homicide,0,M,21,Black,100,Street,HS/GED,
94678,2014,11,Suicide,0,M,27,White,100,Home,HS/GED,
94679,2014,11,Suicide,0,M,25,White,100,Home,Some college,
94680,2014,11,Suicide,0,M,36,White,100,Home,HS/GED,
94681,2014,11,Homicide,0,F,26,White,100,Other unspecified,Some college,
94682,2014,10,Suicide,0,M,41,White,100,Other unspecified,BA+,
94683,2014,11,Accidental,0,M,23,White,100,Home,Some college,
94684,2014,11,Accidental,0,M,21,White,100,Other unspecified,HS/GED,
94685,2014,10,Homicide,0,F,58,White,100,Home,HS/GED,
94686,2014,11,Homicide,0,M,32,Black,100,Other specified,Less than HS,
94687,2014,11,Homicide,0,M,19,Black,100,Home,Less than HS,
94688,2014,11,Homicide,0,M,23,Black,100,Home,HS/GED,
94689,2014,11,Homicide,0,M,24,Black,100,Home,HS/GED,
94690,2014,11,Homicide,0,M,26,Black,100,Home,HS/GED,
94691,2014,11,Homicide,0,M,31,Black,100,Other unspecified,HS/GED,
94692,2014,11,Homicide,0,M,24,Black,100,Other specified,HS/GED,
94693,2014,11,Homicide,0,F,61,White,100,Home,Less than HS,
94694,2014,11,Suicide,0,F,47,White,100,Home,HS/GED,
94695,2014,11,Suicide,0,M,46,White,100,Trade/service area,BA+,
94696,2014,10,Homicide,0,M,64,White,100,Home,HS/GED,
94697,2014,11,Suicide,0,F,47,White,100,Other specified,Some college,
94698,2014,10,Suicide,0,F,36,White,100,Other unspecified,HS/GED,
94699,2014,11,Suicide,0,M,73,White,100,Other unspecified,HS/GED,
94700,2014,10,Undetermined,0,M,33,White,100,Other unspecified,HS/GED,
94701,2014,11,Suicide,0,M,57,White,100,Home,HS/GED,
94702,2014,11,Undetermined,0,M,69,White,100,Home,Less than HS,
94703,2014,11,Suicide,0,M,43,White,100,Home,Some college,
94704,2014,10,Suicide,0,M,26,White,100,Other unspecified,HS/GED,
94705,2014,11,Suicide,0,M,83,White,100,Other unspecified,HS/GED,
94706,2014,11,Suicide,0,F,56,White,100,Other unspecified,HS/GED,
94707,2014,12,Suicide,0,M,54,White,100,Home,BA+,
94708,2014,11,Homicide,0,M,28,Black,100,Street,Less than HS,
94709,2014,11,Suicide,0,M,62,White,100,Other unspecified,Some college,
94710,2014,11,Homicide,0,M,29,White,100,Other specified,Less than HS,
94711,2014,11,Homicide,0,F,46,White,100,Other unspecified,Less than HS,
94712,2014,11,Suicide,0,M,51,White,100,Home,Some college,
94713,2014,11,Suicide,0,M,31,White,100,Other unspecified,Some college,
94714,2014,11,Suicide,0,F,64,White,100,Home,Some college,
94715,2014,11,Suicide,0,M,89,White,100,Other unspecified,BA+,
94716,2014,11,Suicide,0,M,68,White,100,Other specified,Some college,
94717,2014,11,Suicide,0,M,92,White,100,Other unspecified,HS/GED,
94718,2014,11,Suicide,0,M,44,White,100,Home,HS/GED,
94719,2014,11,Suicide,0,M,66,White,100,Other unspecified,HS/GED,
94720,2014,11,Homicide,0,M,40,Hispanic,223,Home,Less than HS,
94721,2014,11,Suicide,0,M,46,White,100,Home,HS/GED,
94722,2014,11,Suicide,0,M,71,White,100,Other unspecified,HS/GED,
94723,2014,11,Suicide,0,F,63,White,100,Home,HS/GED,
94724,2014,11,Suicide,0,F,71,White,100,Home,Less than HS,
94725,2014,11,Homicide,0,M,17,Black,100,Home,Less than HS,
94726,2014,11,Suicide,0,M,71,White,100,Home,HS/GED,
94727,2014,11,Undetermined,0,M,13,White,100,Home,Less than HS,
94728,2014,11,Suicide,0,M,81,White,100,Home,Some college,
94729,2014,11,Homicide,0,M,34,Black,100,Other unspecified,Less than HS,
94730,2014,12,Homicide,0,M,23,Black,100,Street,HS/GED,
94731,2014,12,Suicide,0,F,62,White,100,Home,Some college,
94732,2014,12,Suicide,0,M,92,White,100,Home,Some college,
94733,2014,11,Suicide,0,M,20,White,100,Other specified,HS/GED,
94734,2014,11,Suicide,0,M,37,White,100,Home,BA+,
94735,2014,12,Suicide,0,M,23,White,100,Home,HS/GED,
94736,2014,11,Accidental,0,F,69,White,100,Home,BA+,
94737,2014,11,Suicide,0,F,36,White,100,Home,Some college,
94738,2014,11,Suicide,0,M,43,White,100,Home,HS/GED,
94739,2014,11,Suicide,0,F,31,White,100,Other unspecified,Less than HS,
94740,2014,11,Homicide,0,F,44,White,100,Home,HS/GED,
94741,2014,11,Homicide,0,M,27,Black,100,Other specified,Less than HS,
94742,2014,11,Suicide,0,M,32,White,100,Home,HS/GED,
94743,2014,10,Suicide,0,M,40,White,100,Home,HS/GED,
94744,2014,10,Homicide,0,F,36,White,100,Home,HS/GED,
94745,2014,12,Suicide,0,M,47,White,100,Home,HS/GED,
94746,2014,11,Suicide,0,F,29,White,100,Home,BA+,
94747,2014,11,Suicide,0,M,80,White,100,Home,HS/GED,
94748,2014,11,Accidental,0,M,51,White,100,Home,BA+,
94749,2014,11,Suicide,0,M,25,Black,100,Street,Some college,
94750,2014,11,Homicide,0,M,57,Black,100,Other specified,Some college,
94751,2014,11,Suicide,0,F,83,White,100,Home,Less than HS,
94752,2014,11,Homicide,0,M,36,Black,100,Home,Less than HS,
94753,2014,12,Suicide,0,M,50,White,100,Other specified,Some college,
94754,2014,12,Accidental,0,M,64,White,100,Home,Some college,
94755,2014,9,Suicide,0,F,45,White,100,Home,Some college,
94756,2014,12,Accidental,0,M,53,White,100,Other unspecified,HS/GED,
94757,2014,12,Homicide,0,M,16,Black,998,Other specified,Less than HS,
94758,2014,11,Suicide,0,M,21,White,100,Home,HS/GED,
94759,2014,12,Homicide,0,M,22,Black,100,Street,HS/GED,
94760,2014,12,Suicide,0,M,44,White,998,Home,BA+,
94761,2014,11,Undetermined,0,M,71,White,998,Home,HS/GED,
94762,2014,12,Homicide,0,M,29,White,100,Home,Some college,
94763,2014,12,Suicide,0,M,27,White,100,Home,HS/GED,
94764,2014,12,Homicide,0,M,38,Black,100,Other specified,Some college,
94765,2014,12,Homicide,0,M,37,Black,100,Other unspecified,HS/GED,
94766,2014,12,Suicide,0,M,61,White,100,Home,BA+,
94767,2014,12,Suicide,0,M,70,White,100,Home,Less than HS,
94768,2014,12,Suicide,0,M,34,White,100,Home,BA+,
94769,2014,12,Homicide,0,M,19,White,100,Street,HS/GED,
94770,2014,12,Suicide,0,M,55,White,100,Other specified,Some college,
94771,2014,11,Accidental,0,M,40,White,100,Other unspecified,HS/GED,
94772,2014,12,Suicide,0,M,73,White,100,Home,BA+,
94773,2014,12,Suicide,0,M,48,White,100,Street,HS/GED,
94774,2014,12,Suicide,0,M,57,White,100,Home,BA+,
94775,2014,12,Homicide,0,M,38,White,100,Home,HS/GED,
94776,2014,11,Undetermined,0,M,66,White,100,Home,Less than HS,
94777,2014,12,Homicide,0,M,28,Black,100,Street,HS/GED,
94778,2014,12,Homicide,0,M,31,Hispanic,210,Street,HS/GED,
94779,2014,12,Suicide,0,M,57,White,100,Home,Less than HS,
94780,2014,12,Suicide,0,F,58,White,100,Home,BA+,
94781,2014,11,Suicide,0,M,69,White,100,Home,HS/GED,
94782,2014,11,Homicide,0,F,29,Black,100,Home,BA+,
94783,2014,12,Suicide,0,M,79,White,100,Other unspecified,Less than HS,
94784,2014,12,Homicide,0,M,22,Black,100,Home,HS/GED,
94785,2014,12,Suicide,0,M,48,White,100,Home,BA+,
94786,2014,12,Undetermined,0,M,50,Black,100,Home,Less than HS,
94787,2014,12,Suicide,0,F,60,White,100,Home,HS/GED,
94788,2014,12,Homicide,0,M,32,Black,100,Home,HS/GED,
94789,2014,11,Homicide,0,M,36,White,100,Home,Less than HS,
94790,2014,12,Suicide,0,M,41,White,100,Other unspecified,HS/GED,
94791,2014,12,Suicide,0,M,43,White,100,Home,Less than HS,
94792,2014,12,Suicide,0,M,69,White,100,Home,HS/GED,
94793,2014,11,Suicide,0,M,43,White,998,Street,NA,
94794,2014,12,Suicide,0,M,77,White,100,Home,HS/GED,
94795,2014,11,Homicide,0,F,71,White,100,Home,HS/GED,
94796,2014,11,Suicide,0,M,28,Black,100,Home,Less than HS,
94797,2014,11,Homicide,0,M,26,Black,100,Home,BA+,
94798,2014,11,Undetermined,0,M,34,White,100,Home,Less than HS,
94799,2014,12,Suicide,0,M,46,White,100,Home,Some college,
94800,2014,12,Homicide,0,M,23,White,100,Home,HS/GED,
94801,2014,12,Suicide,0,M,57,White,100,Other unspecified,Less than HS,
94802,2014,12,Suicide,0,M,43,White,100,Home,HS/GED,
94803,2014,12,Suicide,0,F,44,White,100,Other unspecified,Less than HS,
94804,2014,12,Suicide,0,M,60,White,100,Home,BA+,
94805,2014,12,Suicide,0,M,47,White,100,School/instiution,BA+,
94806,2014,12,Accidental,0,F,32,White,100,Home,Some college,
94807,2014,12,Suicide,0,M,46,White,100,Home,HS/GED,
94808,2014,12,Suicide,0,M,68,White,100,Home,BA+,
94809,2014,12,Suicide,0,M,59,White,100,Home,Some college,
94810,2014,12,Accidental,0,M,67,White,100,Home,Less than HS,
94811,2014,12,Suicide,0,M,73,White,100,Home,BA+,
94812,2014,12,Suicide,0,M,52,White,100,Home,HS/GED,
94813,2014,12,Homicide,0,M,25,Black,100,Home,Some college,
94814,2014,12,Suicide,0,M,65,White,100,Home,HS/GED,
94815,2014,12,Homicide,0,M,44,Black,100,Trade/service area,Some college,
94816,2014,12,Homicide,0,M,22,Black,100,Home,HS/GED,
94817,2014,11,Homicide,0,M,21,Black,100,Street,Less than HS,
94818,2014,11,Suicide,0,M,61,White,100,Other specified,BA+,
94819,2014,11,Suicide,0,M,44,White,100,Other unspecified,HS/GED,
94820,2014,12,Accidental,0,M,34,White,100,Other unspecified,Some college,
94821,2014,12,Suicide,0,M,35,White,100,Other unspecified,BA+,
94822,2014,12,Accidental,0,F,0,Black,100,Other unspecified,NA,
94823,2014,12,Homicide,0,M,18,Black,100,Home,HS/GED,
94824,2014,12,Suicide,0,M,35,White,100,Home,HS/GED,
94825,2014,12,Suicide,0,M,48,White,100,Home,HS/GED,
94826,2014,11,Suicide,0,M,30,White,100,Street,Some college,
94827,2014,12,Suicide,0,F,41,White,100,Home,HS/GED,
94828,2014,12,Suicide,0,M,49,White,100,Trade/service area,HS/GED,
94829,2014,12,Suicide,0,M,34,White,100,Home,Some college,
94830,2014,12,Suicide,0,M,38,White,100,Home,HS/GED,
94831,2014,12,Suicide,0,M,47,White,100,Street,Less than HS,
94832,2014,12,Suicide,0,M,70,White,100,Home,Less than HS,
94833,2014,12,Suicide,0,M,62,Asian/Pacific Islander,100,Home,HS/GED,
94834,2014,12,Suicide,0,M,76,White,100,Other unspecified,HS/GED,
94835,2014,12,Homicide,0,M,50,White,100,Other unspecified,HS/GED,
94836,2014,12,Homicide,0,M,33,Black,100,Other specified,HS/GED,
94837,2014,12,Homicide,0,M,33,Black,100,Other specified,HS/GED,
94838,2014,11,Homicide,0,M,38,Black,100,Home,HS/GED,
94839,2014,12,Homicide,0,M,20,Black,100,Street,Less than HS,
94840,2014,12,Homicide,0,M,19,Black,100,Home,Less than HS,
94841,2014,12,Homicide,0,F,37,White,100,Home,Some college,
94842,2014,7,Homicide,0,M,38,Black,100,Other specified,Less than HS,
94843,2014,12,Suicide,0,M,59,White,100,Other specified,HS/GED,
94844,2014,12,Homicide,0,M,20,Black,100,Home,HS/GED,
94845,2014,9,Homicide,0,F,23,White,100,Other unspecified,Some college,
94846,2014,1,Suicide,0,M,64,White,100,Home,BA+,
94847,2014,1,Suicide,0,M,57,White,100,Home,BA+,
94848,2014,1,Suicide,0,M,19,Hispanic,210,Home,Less than HS,
94849,2014,1,Suicide,0,M,53,White,100,Home,HS/GED,
94850,2014,1,Suicide,0,M,93,White,100,Residential institution,HS/GED,
94851,2014,1,Suicide,0,M,71,White,100,Home,HS/GED,
94852,2014,1,Homicide,0,M,25,White,100,Home,HS/GED,
94853,2014,1,Suicide,0,M,56,White,100,Home,HS/GED,
94854,2014,1,Suicide,0,M,28,White,100,Home,Some college,
94855,2014,1,Homicide,1,M,47,White,100,NA,BA+,
94856,2014,1,Suicide,0,M,63,White,100,Home,NA,
94857,2014,1,Homicide,0,M,26,Hispanic,223,Other specified,Some college,
94858,2014,1,Suicide,0,M,68,White,100,Other specified,BA+,
94859,2014,1,Suicide,0,M,15,White,100,Home,Less than HS,
94860,2014,1,Homicide,0,M,32,White,100,Home,HS/GED,
94861,2014,1,Suicide,0,M,26,White,100,Home,HS/GED,
94862,2014,1,Suicide,0,M,30,Asian/Pacific Islander,100,Home,Some college,
94863,2014,1,Homicide,0,F,33,Hispanic,210,Street,Less than HS,
94864,2014,1,Suicide,0,M,35,Hispanic,210,Other specified,Less than HS,
94865,2014,1,Suicide,0,M,16,White,100,Home,Less than HS,
94866,2014,1,Homicide,0,M,20,Black,100,Home,HS/GED,
94867,2014,1,Homicide,0,M,21,Black,100,School/instiution,HS/GED,
94868,2014,1,Homicide,0,M,29,White,100,Home,Less than HS,
94869,2014,1,Homicide,0,M,23,Hispanic,210,Street,HS/GED,
94870,2014,1,Suicide,0,M,31,Asian/Pacific Islander,100,Trade/service area,BA+,
94871,2014,1,Suicide,0,M,39,Black,100,Home,HS/GED,
94872,2014,1,Suicide,0,M,28,White,100,Home,HS/GED,
94873,2014,1,Suicide,0,M,73,White,100,Trade/service area,BA+,
94874,2014,1,Homicide,0,M,18,Hispanic,210,Home,Less than HS,
94875,2014,1,Homicide,0,M,19,Hispanic,210,Street,Less than HS,
94876,2014,1,Suicide,0,M,84,White,100,Home,HS/GED,
94877,2014,1,Suicide,0,M,29,White,100,Home,HS/GED,
94878,2014,1,Suicide,0,M,86,White,100,Other specified,BA+,
94879,2014,1,Homicide,0,M,28,Hispanic,210,Home,Less than HS,
94880,2014,1,Suicide,0,M,57,White,100,Home,HS/GED,
94881,2014,1,Suicide,0,M,82,White,100,Home,HS/GED,
94882,2014,1,Homicide,0,M,30,Hispanic,210,Street,Less than HS,
94883,2014,1,Suicide,0,M,71,White,100,Street,HS/GED,
94884,2014,1,Suicide,0,M,66,White,100,Home,HS/GED,
94885,2014,1,Suicide,0,M,51,White,100,Home,BA+,
94886,2014,1,Suicide,0,M,75,White,100,Farm,HS/GED,
94887,2014,1,Suicide,0,M,53,White,100,Other specified,BA+,
94888,2014,1,Suicide,0,M,25,White,100,Other specified,HS/GED,
94889,2014,1,Suicide,0,M,14,White,100,Home,Less than HS,
94890,2014,1,Suicide,0,M,39,White,100,Home,HS/GED,
94891,2014,1,Suicide,0,F,75,White,100,Home,Less than HS,
94892,2014,1,Homicide,0,M,35,White,100,Home,Some college,
94893,2014,1,Suicide,0,M,35,White,100,Home,HS/GED,
94894,2014,1,Suicide,0,M,71,White,100,Home,BA+,
94895,2014,1,Homicide,0,M,79,White,100,Home,Some college,
94896,2014,1,Suicide,0,M,36,Hispanic,210,Home,Less than HS,
94897,2014,1,Suicide,0,F,54,White,100,Home,Some college,
94898,2014,1,Suicide,0,F,46,White,100,Home,Some college,
94899,2014,1,Suicide,0,M,46,White,100,Home,Some college,
94900,2014,1,Suicide,0,M,53,White,100,Home,Some college,
94901,2014,1,Suicide,0,F,51,White,100,Other specified,Some college,
94902,2014,1,Suicide,0,M,36,Hispanic,210,Home,HS/GED,
94903,2014,1,Suicide,0,F,40,White,100,Home,BA+,
94904,2014,1,Homicide,0,F,90,Black,100,Home,HS/GED,
94905,2014,1,Suicide,0,M,29,White,100,Home,Some college,
94906,2014,1,Suicide,0,F,22,White,100,Other specified,HS/GED,
94907,2014,1,Homicide,0,M,38,Hispanic,226,Home,Less than HS,
94908,2014,1,Homicide,0,M,39,White,100,Other specified,HS/GED,
94909,2014,1,Suicide,0,M,44,Hispanic,210,Home,HS/GED,
94910,2014,1,Suicide,0,M,62,White,100,Home,HS/GED,
94911,2014,1,Suicide,0,M,79,White,100,Home,BA+,
94912,2014,1,Suicide,0,M,42,White,100,Home,HS/GED,
94913,2014,1,Suicide,0,F,49,White,100,Home,BA+,
94914,2014,1,Suicide,0,M,81,White,100,Home,BA+,
94915,2014,1,Homicide,0,M,33,Hispanic,210,Home,HS/GED,
94916,2014,1,Homicide,0,M,48,Black,100,School/instiution,HS/GED,
94917,2014,1,Suicide,0,M,57,White,100,Home,Less than HS,
94918,2014,1,Suicide,0,M,56,White,100,Home,Some college,
94919,2014,1,Suicide,0,M,38,White,100,Other specified,BA+,
94920,2014,1,Suicide,0,M,30,White,100,Home,Some college,
94921,2014,1,Suicide,0,M,63,White,100,Trade/service area,Some college,
94922,2014,1,Suicide,0,M,54,White,100,Home,Some college,
94923,2014,1,Suicide,0,M,20,Hispanic,210,Home,HS/GED,
94924,2014,1,Suicide,0,M,12,White,100,Home,Less than HS,
94925,2014,1,Suicide,0,M,61,Hispanic,210,Home,Some college,
94926,2014,1,Suicide,0,M,50,Black,100,Trade/service area,BA+,
94927,2014,1,Suicide,0,M,46,White,100,Home,Some college,
94928,2014,1,Suicide,0,M,24,White,100,Other specified,HS/GED,
94929,2014,1,Suicide,0,M,70,White,100,Home,Some college,
94930,2014,1,Suicide,0,M,38,White,100,Home,BA+,
94931,2014,1,Homicide,0,M,31,Black,100,Trade/service area,Less than HS,
94932,2014,1,Suicide,0,M,60,White,100,Home,Some college,
94933,2014,1,Suicide,0,M,38,White,100,Home,HS/GED,
94934,2014,1,Suicide,0,M,16,White,100,Home,Less than HS,
94935,2014,1,Homicide,0,M,18,Black,100,Home,HS/GED,
94936,2014,1,Suicide,0,M,22,White,100,Other unspecified,BA+,
94937,2014,1,Homicide,0,M,23,Hispanic,210,Street,Less than HS,
94938,2014,1,Suicide,0,M,73,Hispanic,210,Farm,Less than HS,
94939,2014,1,Undetermined,0,M,25,Hispanic,210,Other unspecified,Some college,
94940,2014,1,Accidental,0,F,50,White,100,Home,HS/GED,
94941,2014,1,Suicide,0,M,33,White,100,Home,HS/GED,
94942,2014,1,Suicide,0,M,80,White,100,Home,Less than HS,
94943,2014,1,Suicide,0,M,23,White,100,Home,Some college,
94944,2014,1,Homicide,0,M,20,Hispanic,210,School/instiution,Less than HS,
94945,2014,1,Suicide,0,M,23,Black,100,Home,HS/GED,
94946,2014,1,Suicide,0,M,43,White,100,Home,BA+,
94947,2014,1,Homicide,0,M,18,White,100,Street,HS/GED,
94948,2014,1,Suicide,0,M,61,White,100,Other specified,Some college,
94949,2014,1,Suicide,0,M,80,White,100,Home,Some college,
94950,2014,1,Homicide,0,M,34,Black,100,Home,Some college,
94951,2014,1,Suicide,0,M,62,White,100,Home,BA+,
94952,2014,1,Suicide,0,M,20,White,100,Other specified,Some college,
94953,2014,1,Homicide,0,M,26,Black,100,Other specified,Some college,
94954,2014,1,Suicide,0,F,16,White,100,Home,Less than HS,
94955,2014,1,Homicide,0,M,35,Asian/Pacific Islander,100,Home,BA+,
94956,2014,1,Suicide,0,F,34,Hispanic,210,Other unspecified,Some college,
94957,2014,1,Suicide,0,F,16,White,100,Home,Less than HS,
94958,2014,1,Suicide,0,M,53,White,100,Other specified,BA+,
94959,2014,1,Suicide,0,F,75,White,100,Home,HS/GED,
94960,2014,1,Suicide,0,M,26,Hispanic,239,Home,BA+,
94961,2014,1,Homicide,0,M,32,Black,100,School/instiution,Less than HS,
94962,2014,1,Suicide,0,M,39,White,100,Home,BA+,
94963,2014,1,Suicide,0,M,61,White,100,Home,HS/GED,
94964,2014,1,Suicide,0,M,66,White,100,Home,Some college,
94965,2014,1,Suicide,0,F,51,White,100,Other specified,HS/GED,
94966,2014,1,Suicide,0,M,31,Hispanic,281,Home,HS/GED,
94967,2014,1,Homicide,0,M,23,Hispanic,210,School/instiution,HS/GED,
94968,2014,1,Homicide,0,M,28,Black,100,Home,Less than HS,
94969,2014,1,Homicide,0,M,27,Black,100,Home,HS/GED,
94970,2014,1,Suicide,0,F,67,White,100,Farm,Some college,
94971,2014,1,Suicide,0,M,78,White,100,Home,BA+,
94972,2014,1,Suicide,0,M,24,Black,100,Other unspecified,NA,
94973,2014,1,Suicide,0,F,32,Black,100,Home,BA+,
94974,2014,1,Suicide,0,M,32,White,100,Home,HS/GED,
94975,2014,1,Suicide,0,M,56,White,100,Home,HS/GED,
94976,2014,1,Accidental,0,M,40,Black,100,Home,Less than HS,
94977,2014,1,Accidental,0,M,68,White,100,Farm,Some college,
94978,2014,1,Suicide,0,M,88,White,100,Home,BA+,
94979,2014,1,Homicide,0,M,28,Black,100,Home,Some college,
94980,2014,1,Suicide,0,F,24,Hispanic,210,Home,HS/GED,
94981,2014,1,Homicide,0,M,49,Hispanic,225,Other specified,BA+,
94982,2014,1,Homicide,0,F,4,Hispanic,237,Home,Less than HS,
94983,2014,1,Suicide,0,F,26,Black,100,Home,HS/GED,
94984,2014,1,Suicide,0,F,47,White,100,Home,HS/GED,
94985,2014,1,Homicide,0,F,9,Hispanic,237,Home,Less than HS,
94986,2014,1,Suicide,0,M,43,White,100,Home,Some college,
94987,2014,1,Homicide,0,F,55,White,100,Home,HS/GED,
94988,2014,1,Suicide,0,M,33,Black,100,Home,BA+,
94989,2014,1,Suicide,0,M,48,White,100,Home,Some college,
94990,2014,1,Suicide,0,M,22,Hispanic,210,Home,Less than HS,
94991,2014,1,Homicide,0,M,35,Hispanic,210,Home,Less than HS,
94992,2014,1,Suicide,0,M,25,Hispanic,281,Home,HS/GED,
94993,2014,1,Homicide,0,F,42,White,100,Home,BA+,
94994,2014,1,Homicide,0,M,20,Black,100,Street,Some college,
94995,2014,1,Suicide,0,M,88,White,100,Home,HS/GED,
94996,2014,1,Homicide,0,M,33,White,100,Street,HS/GED,
94997,2014,1,Suicide,0,M,46,White,100,Industrial/construction,Some college,
94998,2014,1,Suicide,0,M,70,White,100,Home,HS/GED,
94999,2014,1,Suicide,0,M,40,White,100,Home,HS/GED,
95000,2014,1,Suicide,0,M,33,White,100,Home,BA+,
95001,2014,1,Homicide,0,M,23,Hispanic,210,Street,HS/GED,
95002,2014,1,Suicide,0,M,41,White,100,Other specified,HS/GED,
95003,2014,1,Suicide,0,M,86,White,100,Home,Some college,
95004,2014,1,Suicide,0,M,25,White,100,Home,Some college,
95005,2014,1,Suicide,0,M,41,White,100,Trade/service area,Some college,
95006,2014,1,Suicide,0,M,57,White,100,Street,HS/GED,
95007,2014,1,Suicide,0,M,25,Hispanic,282,Home,BA+,
95008,2014,1,Homicide,0,F,30,White,100,Home,Some college,
95009,2014,1,Homicide,0,M,24,Hispanic,210,Other specified,Less than HS,
95010,2014,1,Homicide,0,M,24,Black,100,Other specified,Less than HS,
95011,2014,1,Suicide,0,M,31,White,100,Home,BA+,
95012,2014,1,Suicide,0,M,30,Hispanic,210,Other specified,HS/GED,
95013,2014,1,Homicide,0,F,21,White,100,Home,HS/GED,
95014,2014,1,Suicide,0,F,15,White,100,Home,Less than HS,
95015,2014,1,Homicide,0,M,24,Hispanic,210,Street,Less than HS,
95016,2014,1,Suicide,0,M,56,White,100,Home,Some college,
95017,2014,1,Homicide,0,M,55,Hispanic,210,Home,Less than HS,
95018,2014,1,Homicide,0,M,34,Hispanic,210,Home,HS/GED,
95019,2014,1,Suicide,0,M,23,White,100,Home,BA+,
95020,2014,1,Suicide,0,M,64,White,100,Home,HS/GED,
95021,2014,1,Suicide,0,M,61,White,100,Home,Some college,
95022,2014,1,Suicide,0,M,15,Black,100,Home,Less than HS,
95023,2014,1,Suicide,0,M,78,White,100,Home,Less than HS,
95024,2014,1,Suicide,0,M,19,White,100,Home,HS/GED,
95025,2014,2,Homicide,0,M,22,Hispanic,210,School/instiution,HS/GED,
95026,2014,1,Suicide,0,M,31,White,100,Street,HS/GED,
95027,2014,1,Suicide,0,M,24,Black,100,Home,HS/GED,
95028,2014,1,Homicide,0,M,37,Black,100,Other specified,HS/GED,
95029,2014,1,Homicide,0,F,35,White,100,Other specified,HS/GED,
95030,2014,1,Suicide,0,M,52,White,100,Street,HS/GED,
95031,2014,1,Suicide,0,M,56,White,100,Home,BA+,
95032,2014,1,Suicide,0,M,20,White,100,Home,HS/GED,
95033,2014,2,Suicide,0,M,49,White,100,Farm,Some college,
95034,2014,1,Suicide,0,M,70,White,100,Other specified,Some college,
95035,2014,1,Suicide,0,M,66,White,100,Home,HS/GED,
95036,2014,1,Suicide,0,M,79,White,100,Home,HS/GED,
95037,2014,1,Suicide,0,M,38,White,100,Home,HS/GED,
95038,2014,1,Suicide,0,M,87,White,100,Home,Less than HS,
95039,2014,1,Suicide,0,M,22,Hispanic,210,Home,HS/GED,
95040,2014,1,Suicide,0,M,20,Asian/Pacific Islander,100,Trade/service area,HS/GED,
95041,2014,1,Suicide,0,M,29,White,100,Home,Some college,
95042,2014,1,Homicide,0,M,48,White,100,Home,Some college,
95043,2014,1,Homicide,0,M,24,Black,100,Home,Less than HS,
95044,2014,2,Homicide,0,M,32,Hispanic,210,Home,Less than HS,
95045,2014,2,Suicide,0,F,30,White,100,Home,HS/GED,
95046,2014,1,Suicide,0,M,26,Hispanic,210,Home,Some college,
95047,2014,1,Homicide,0,M,20,Black,100,Home,HS/GED,
95048,2014,1,Homicide,0,M,31,Hispanic,210,Home,HS/GED,
